playlist_name,playlist_id,song_title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Disney,37i9dQZF1DX8C9xQcOrE6T,"Something There - From ""Beauty and the Beast"" / Soundtrack Version",Paige O'Hara,0.592,0.276,1,-12.234,1,0.039,0.834,3.45e-06,0.109,0.585,126.134,audio_features,3vyUnnkypRZkUQnEK3RnuK,spotify:track:3vyUnnkypRZkUQnEK3RnuK,https://api.spotify.com/v1/tracks/3vyUnnkypRZkUQnEK3RnuK,https://api.spotify.com/v1/audio-analysis/3vyUnnkypRZkUQnEK3RnuK,137373,4
Disney,37i9dQZF1DX8C9xQcOrE6T,I'm Gonna Wash That Man Right Outa My Hair,Paige O'Hara,0.524,0.375,4,-11.028,1,0.0656,0.788,0.00985,0.116,0.551,156.967,audio_features,2AmIhXC1vFMNZtsUZWJUDw,spotify:track:2AmIhXC1vFMNZtsUZWJUDw,https://api.spotify.com/v1/tracks/2AmIhXC1vFMNZtsUZWJUDw,https://api.spotify.com/v1/audio-analysis/2AmIhXC1vFMNZtsUZWJUDw,141427,4
Disney,37i9dQZF1DX8C9xQcOrE6T,"The Mob Song - From ""Beauty and the Beast""",Chorus - Beauty And the Beast,0.421,0.587,5,-13.127,1,0.261,0.802,0.0,0.383,0.606,74.127,audio_features,5o7RMCfCwOQeIDwIuO3DFg,spotify:track:5o7RMCfCwOQeIDwIuO3DFg,https://api.spotify.com/v1/tracks/5o7RMCfCwOQeIDwIuO3DFg,https://api.spotify.com/v1/audio-analysis/5o7RMCfCwOQeIDwIuO3DFg,210013,4
Disney,37i9dQZF1DX8C9xQcOrE6T,"The Mob Song - From ""Beauty and the Beast""/Soundtrack Version",Chorus - Beauty And the Beast,0.563,0.594,5,-13.134,1,0.196,0.809,0.0,0.161,0.557,73.385,audio_features,0wKpwcebNS9Fkw7oMbSffP,spotify:track:0wKpwcebNS9Fkw7oMbSffP,https://api.spotify.com/v1/tracks/0wKpwcebNS9Fkw7oMbSffP,https://api.spotify.com/v1/audio-analysis/0wKpwcebNS9Fkw7oMbSffP,210307,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Transformation - Remastered 2018,Chorus - Beauty And the Beast,0.211,0.154,0,-18.504,1,0.0356,0.827,0.117,0.0968,0.111,106.762,audio_features,7u07yRytEo8j5ua4YyefG0,spotify:track:7u07yRytEo8j5ua4YyefG0,https://api.spotify.com/v1/tracks/7u07yRytEo8j5ua4YyefG0,https://api.spotify.com/v1/audio-analysis/7u07yRytEo8j5ua4YyefG0,253400,4
Disney,37i9dQZF1DX8C9xQcOrE6T,"The Mob Song - From ""Beauty and the Beast""/Soundtrack Version",Chorus - Beauty And the Beast,0.479,0.558,5,-13.77,1,0.167,0.796,0.0,0.19,0.564,146.873,audio_features,7fg6upKiVZURSDxVLqY9oU,spotify:track:7fg6upKiVZURSDxVLqY9oU,https://api.spotify.com/v1/tracks/7fg6upKiVZURSDxVLqY9oU,https://api.spotify.com/v1/audio-analysis/7fg6upKiVZURSDxVLqY9oU,210427,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Angel,Sarah McLachlan,0.532,0.0744,1,-16.092,1,0.0355,0.949,1.22e-05,0.106,0.125,117.131,audio_features,3xZMPZQYETEn4hjor3TR1A,spotify:track:3xZMPZQYETEn4hjor3TR1A,https://api.spotify.com/v1/tracks/3xZMPZQYETEn4hjor3TR1A,https://api.spotify.com/v1/audio-analysis/3xZMPZQYETEn4hjor3TR1A,270400,3
Disney,37i9dQZF1DX8C9xQcOrE6T,"When She Loved Me - From ""Toy Story 2"" / Soundtrack Version",Sarah McLachlan,0.386,0.175,5,-12.038,1,0.043,0.984,0.0,0.0868,0.235,67.195,audio_features,780W6YW5HFANQLR77Owern,spotify:track:780W6YW5HFANQLR77Owern,https://api.spotify.com/v1/tracks/780W6YW5HFANQLR77Owern,https://api.spotify.com/v1/audio-analysis/780W6YW5HFANQLR77Owern,183440,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Blackbird,Sarah McLachlan,0.44,0.352,9,-8.547,1,0.0321,0.871,0.00222,0.103,0.442,186.576,audio_features,7ol4EBFZnZoxHAuUdJ6FRp,spotify:track:7ol4EBFZnZoxHAuUdJ6FRp,https://api.spotify.com/v1/tracks/7ol4EBFZnZoxHAuUdJ6FRp,https://api.spotify.com/v1/audio-analysis/7ol4EBFZnZoxHAuUdJ6FRp,141200,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Building a Mystery,Sarah McLachlan,0.505,0.518,2,-8.601,1,0.023,0.403,0.0,0.129,0.472,81.019,audio_features,3ozomn4PrGEKEuusxX2HpC,spotify:track:3ozomn4PrGEKEuusxX2HpC,https://api.spotify.com/v1/tracks/3ozomn4PrGEKEuusxX2HpC,https://api.spotify.com/v1/audio-analysis/3ozomn4PrGEKEuusxX2HpC,247307,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Adia,Sarah McLachlan,0.526,0.37,3,-10.535,1,0.025,0.722,0.0,0.157,0.251,76.002,audio_features,0rl84FuazRHYmK72krdmA1,spotify:track:0rl84FuazRHYmK72krdmA1,https://api.spotify.com/v1/tracks/0rl84FuazRHYmK72krdmA1,https://api.spotify.com/v1/audio-analysis/0rl84FuazRHYmK72krdmA1,244667,4
Disney,37i9dQZF1DX8C9xQcOrE6T,"When She Loved Me - From ""Toy Story 2""",Sarah McLachlan,0.272,0.167,5,-12.845,1,0.0419,0.982,0.0,0.0866,0.248,74.125,audio_features,6cXfnv6CBEr5zWQaQGQLVB,spotify:track:6cXfnv6CBEr5zWQaQGQLVB,https://api.spotify.com/v1/tracks/6cXfnv6CBEr5zWQaQGQLVB,https://api.spotify.com/v1/audio-analysis/6cXfnv6CBEr5zWQaQGQLVB,185227,5
Disney,37i9dQZF1DX8C9xQcOrE6T,I Will Remember You,Sarah McLachlan,0.606,0.353,9,-11.484,1,0.0315,0.763,0.000578,0.0778,0.179,140.057,audio_features,0HWP0zWAUviRgsXdqCCOSc,spotify:track:0HWP0zWAUviRgsXdqCCOSc,https://api.spotify.com/v1/tracks/0HWP0zWAUviRgsXdqCCOSc,https://api.spotify.com/v1/audio-analysis/0HWP0zWAUviRgsXdqCCOSc,291400,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Possession,Sarah McLachlan,0.476,0.658,6,-6.737,0,0.0281,0.2,0.00155,0.0635,0.357,97.527,audio_features,0oPZm6DNVj4rv5uGOw2w7q,spotify:track:0oPZm6DNVj4rv5uGOw2w7q,https://api.spotify.com/v1/tracks/0oPZm6DNVj4rv5uGOw2w7q,https://api.spotify.com/v1/audio-analysis/0oPZm6DNVj4rv5uGOw2w7q,279467,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Wintersong,Sarah McLachlan,0.332,0.136,7,-14.99,1,0.0356,0.972,1.67e-05,0.129,0.166,80.629,audio_features,4p8qhuurSA5UOuMAFiyRSj,spotify:track:4p8qhuurSA5UOuMAFiyRSj,https://api.spotify.com/v1/tracks/4p8qhuurSA5UOuMAFiyRSj,https://api.spotify.com/v1/audio-analysis/4p8qhuurSA5UOuMAFiyRSj,210907,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Sweet Surrender,Sarah McLachlan,0.627,0.467,9,-9.81,1,0.0321,0.00286,0.0,0.11,0.61,113.01,audio_features,46ShsS3tyqJAJdxUjPezdI,spotify:track:46ShsS3tyqJAJdxUjPezdI,https://api.spotify.com/v1/tracks/46ShsS3tyqJAJdxUjPezdI,https://api.spotify.com/v1/audio-analysis/46ShsS3tyqJAJdxUjPezdI,240613,4
Disney,37i9dQZF1DX8C9xQcOrE6T,The Bare Necessities,Phil Harris,0.788,0.247,0,-18.298,1,0.0653,0.768,0.0,0.198,0.545,102.957,audio_features,7h5crXBSY5SSpXRIlklv74,spotify:track:7h5crXBSY5SSpXRIlklv74,https://api.spotify.com/v1/tracks/7h5crXBSY5SSpXRIlklv74,https://api.spotify.com/v1/audio-analysis/7h5crXBSY5SSpXRIlklv74,291467,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Thomas O'Malley Cat,Phil Harris,0.52,0.28,7,-13.822,0,0.164,0.902,3.86e-06,0.114,0.683,105.239,audio_features,2Kf7dwNBp8pUNE8iOpg5oT,spotify:track:2Kf7dwNBp8pUNE8iOpg5oT,https://api.spotify.com/v1/tracks/2Kf7dwNBp8pUNE8iOpg5oT,https://api.spotify.com/v1/audio-analysis/2Kf7dwNBp8pUNE8iOpg5oT,157907,3
Disney,37i9dQZF1DX8C9xQcOrE6T,"The Bare Necessities - From ""The Jungle Book""/Soundtrack Version",Phil Harris,0.777,0.249,0,-18.307,1,0.0762,0.76,0.0,0.202,0.56,102.924,audio_features,5XDxDzQcdwRN88DqRj0OXQ,spotify:track:5XDxDzQcdwRN88DqRj0OXQ,https://api.spotify.com/v1/tracks/5XDxDzQcdwRN88DqRj0OXQ,https://api.spotify.com/v1/audio-analysis/5XDxDzQcdwRN88DqRj0OXQ,291693,4
Disney,37i9dQZF1DX8C9xQcOrE6T,"The Bare Necessities - From ""The Jungle Book""/Soundtrack Version",Phil Harris,0.795,0.397,0,-11.372,1,0.058,0.755,1.64e-06,0.118,0.545,103.029,audio_features,7wbbw0cwvQUnGYautJ2Eun,spotify:track:7wbbw0cwvQUnGYautJ2Eun,https://api.spotify.com/v1/tracks/7wbbw0cwvQUnGYautJ2Eun,https://api.spotify.com/v1/audio-analysis/7wbbw0cwvQUnGYautJ2Eun,289733,4
Disney,37i9dQZF1DX8C9xQcOrE6T,The Bare Necessities,Phil Harris,0.792,0.297,0,-16.129,1,0.0635,0.764,1.12e-06,0.173,0.583,103.066,audio_features,5VqXwCYPMCMa0s4ZmpfJ6r,spotify:track:5VqXwCYPMCMa0s4ZmpfJ6r,https://api.spotify.com/v1/tracks/5VqXwCYPMCMa0s4ZmpfJ6r,https://api.spotify.com/v1/audio-analysis/5VqXwCYPMCMa0s4ZmpfJ6r,289667,4
Disney,37i9dQZF1DX8C9xQcOrE6T,The Phony King of England,Phil Harris,0.675,0.563,0,-10.96,1,0.0495,0.504,0.0,0.414,0.939,110.927,audio_features,5PGA77oM7VwkjgoZKEGYBk,spotify:track:5PGA77oM7VwkjgoZKEGYBk,https://api.spotify.com/v1/tracks/5PGA77oM7VwkjgoZKEGYBk,https://api.spotify.com/v1/audio-analysis/5PGA77oM7VwkjgoZKEGYBk,165960,4
Disney,37i9dQZF1DX8C9xQcOrE6T,"The Phony King of England - From ""Robin Hood""",Phil Harris,0.673,0.542,0,-11.835,1,0.0496,0.503,0.0,0.402,0.93,110.929,audio_features,3DEf8ugetS9JTYlmDOHNkw,spotify:track:3DEf8ugetS9JTYlmDOHNkw,https://api.spotify.com/v1/tracks/3DEf8ugetS9JTYlmDOHNkw,https://api.spotify.com/v1/audio-analysis/3DEf8ugetS9JTYlmDOHNkw,165960,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Thomas O'Malley Cat - Original Soundtrack Version,Phil Harris,0.617,0.136,10,-17.079,1,0.115,0.808,0.0,0.236,0.679,71.741,audio_features,4GUsoI49mC1wLsckhCf9z1,spotify:track:4GUsoI49mC1wLsckhCf9z1,https://api.spotify.com/v1/tracks/4GUsoI49mC1wLsckhCf9z1,https://api.spotify.com/v1/audio-analysis/4GUsoI49mC1wLsckhCf9z1,162680,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Baloo's Blues,Phil Harris,0.43,0.292,1,-17.51,1,0.118,0.302,1.92e-06,0.327,0.667,180.654,audio_features,5ejLtyDMJADC8QAImVl2ry,spotify:track:5ejLtyDMJADC8QAImVl2ry,https://api.spotify.com/v1/tracks/5ejLtyDMJADC8QAImVl2ry,https://api.spotify.com/v1/audio-analysis/5ejLtyDMJADC8QAImVl2ry,182933,4
Disney,37i9dQZF1DX8C9xQcOrE6T,"The Bare Necessities - From ""The Jungle Book""",Phil Harris,0.791,0.326,0,-14.66,1,0.0579,0.695,0.0,0.275,0.598,103.051,audio_features,3dAgc7ESp1m3TDsa8YMpXT,spotify:track:3dAgc7ESp1m3TDsa8YMpXT,https://api.spotify.com/v1/tracks/3dAgc7ESp1m3TDsa8YMpXT,https://api.spotify.com/v1/audio-analysis/3dAgc7ESp1m3TDsa8YMpXT,289053,4
Disney,37i9dQZF1DX8C9xQcOrE6T,When I Am Older,Josh Gad,0.73,0.326,8,-7.001,1,0.26,0.705,0.0,0.103,0.434,116.893,audio_features,1Tt7zr1yDbKbT8L4jzSZ74,spotify:track:1Tt7zr1yDbKbT8L4jzSZ74,https://api.spotify.com/v1/tracks/1Tt7zr1yDbKbT8L4jzSZ74,https://api.spotify.com/v1/audio-analysis/1Tt7zr1yDbKbT8L4jzSZ74,111452,4
Disney,37i9dQZF1DX8C9xQcOrE6T,"In Summer - From ""Frozen""/Soundtrack Version",Josh Gad,0.5,0.342,7,-9.536,1,0.175,0.536,0.0,0.59,0.684,77.124,audio_features,7bG6SQBGZthPDG5QJL5Gf7,spotify:track:7bG6SQBGZthPDG5QJL5Gf7,https://api.spotify.com/v1/tracks/7bG6SQBGZthPDG5QJL5Gf7,https://api.spotify.com/v1/audio-analysis/7bG6SQBGZthPDG5QJL5Gf7,110987,1
Disney,37i9dQZF1DX8C9xQcOrE6T,"In Summer - From ""Frozen""/Soundtrack Version",Josh Gad,0.5,0.342,7,-9.536,1,0.175,0.536,0.0,0.59,0.684,77.124,audio_features,4dT14t0kG0bPlHzAp2Sx9k,spotify:track:4dT14t0kG0bPlHzAp2Sx9k,https://api.spotify.com/v1/tracks/4dT14t0kG0bPlHzAp2Sx9k,https://api.spotify.com/v1/audio-analysis/4dT14t0kG0bPlHzAp2Sx9k,110987,1
Disney,37i9dQZF1DX8C9xQcOrE6T,Gaston,Josh Gad,0.495,0.589,11,-6.642,0,0.0661,0.494,0.0,0.237,0.576,106.386,audio_features,1v7HQKegIjcBAsAsHjnXZU,spotify:track:1v7HQKegIjcBAsAsHjnXZU,https://api.spotify.com/v1/tracks/1v7HQKegIjcBAsAsHjnXZU,https://api.spotify.com/v1/audio-analysis/1v7HQKegIjcBAsAsHjnXZU,265787,4
Disney,37i9dQZF1DX8C9xQcOrE6T,That Time of Year,Josh Gad,0.586,0.432,6,-6.531,1,0.0833,0.652,0.0,0.0916,0.805,129.1,audio_features,1kEFzZpyfpgBYC0PnODx2F,spotify:track:1kEFzZpyfpgBYC0PnODx2F,https://api.spotify.com/v1/tracks/1kEFzZpyfpgBYC0PnODx2F,https://api.spotify.com/v1/audio-analysis/1kEFzZpyfpgBYC0PnODx2F,183175,4
Disney,37i9dQZF1DX8C9xQcOrE6T,You and Me (But Mostly Me),Josh Gad,0.482,0.509,0,-7.947,1,0.0477,0.602,0.0,0.0398,0.505,75.263,audio_features,3VHDIvoYPrOkUQmirAn5vr,spotify:track:3VHDIvoYPrOkUQmirAn5vr,https://api.spotify.com/v1/tracks/3VHDIvoYPrOkUQmirAn5vr,https://api.spotify.com/v1/audio-analysis/3VHDIvoYPrOkUQmirAn5vr,163240,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Unmeltable Me - Outtake,Josh Gad,0.685,0.435,0,-8.804,1,0.622,0.402,0.0,0.312,0.765,79.168,audio_features,09MvGKcju2jf2ktxDa0s17,spotify:track:09MvGKcju2jf2ktxDa0s17,https://api.spotify.com/v1/tracks/09MvGKcju2jf2ktxDa0s17,https://api.spotify.com/v1/audio-analysis/09MvGKcju2jf2ktxDa0s17,85306,4
Disney,37i9dQZF1DX8C9xQcOrE6T,"In Summer - From ""Frozen""/Soundtrack Version",Josh Gad,0.5,0.34,7,-9.537,1,0.169,0.534,0.0,0.59,0.703,77.116,audio_features,5Mhe4bhcStvCgpuar6cBLU,spotify:track:5Mhe4bhcStvCgpuar6cBLU,https://api.spotify.com/v1/tracks/5Mhe4bhcStvCgpuar6cBLU,https://api.spotify.com/v1/audio-analysis/5Mhe4bhcStvCgpuar6cBLU,110987,1
Disney,37i9dQZF1DX8C9xQcOrE6T,Man Up,Josh Gad,0.486,0.659,2,-8.372,1,0.263,0.297,0.0,0.078,0.457,141.993,audio_features,0Oyit4R44Ynbg9SOe6jfXR,spotify:track:0Oyit4R44Ynbg9SOe6jfXR,https://api.spotify.com/v1/tracks/0Oyit4R44Ynbg9SOe6jfXR,https://api.spotify.com/v1/audio-analysis/0Oyit4R44Ynbg9SOe6jfXR,243893,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Baptize Me,Josh Gad,0.487,0.432,0,-10.372,1,0.213,0.495,0.0,0.257,0.441,167.623,audio_features,7LyYK173QOgj389valYJwv,spotify:track:7LyYK173QOgj389valYJwv,https://api.spotify.com/v1/tracks/7LyYK173QOgj389valYJwv,https://api.spotify.com/v1/audio-analysis/7LyYK173QOgj389valYJwv,255213,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Runaway,AURORA,0.521,0.277,11,-10.34,1,0.0356,0.634,7.07e-05,0.103,0.13,115.01,audio_features,0TCmhnbMpw5zwPsTvlXTJi,spotify:track:0TCmhnbMpw5zwPsTvlXTJi,https://api.spotify.com/v1/tracks/0TCmhnbMpw5zwPsTvlXTJi,https://api.spotify.com/v1/audio-analysis/0TCmhnbMpw5zwPsTvlXTJi,248827,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Running with the Wolves,AURORA,0.353,0.529,5,-6.715,1,0.089,0.241,7.54e-05,0.221,0.425,164.093,audio_features,20qtjUDcb8HH8ouF51BirQ,spotify:track:20qtjUDcb8HH8ouF51BirQ,https://api.spotify.com/v1/tracks/20qtjUDcb8HH8ouF51BirQ,https://api.spotify.com/v1/audio-analysis/20qtjUDcb8HH8ouF51BirQ,194760,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Cure For Me,AURORA,0.726,0.736,6,-6.587,0,0.0605,0.105,2.46e-05,0.0882,0.417,115.902,audio_features,5QxK3RfBfLAqIJivw57u1a,spotify:track:5QxK3RfBfLAqIJivw57u1a,https://api.spotify.com/v1/tracks/5QxK3RfBfLAqIJivw57u1a,https://api.spotify.com/v1/audio-analysis/5QxK3RfBfLAqIJivw57u1a,201640,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Giving In To The Love,AURORA,0.582,0.921,10,-5.279,1,0.066,0.0927,0.00102,0.142,0.373,103.98,audio_features,2QlRLjTVBHYreIiS6BvGof,spotify:track:2QlRLjTVBHYreIiS6BvGof,https://api.spotify.com/v1/tracks/2QlRLjTVBHYreIiS6BvGof,https://api.spotify.com/v1/audio-analysis/2QlRLjTVBHYreIiS6BvGof,181333,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Cure For Me,AURORA,0.722,0.764,6,-5.86,0,0.0554,0.0933,1.82e-05,0.088,0.416,115.917,audio_features,3HHILedj7LjDnqSq0SQCCy,spotify:track:3HHILedj7LjDnqSq0SQCCy,https://api.spotify.com/v1/tracks/3HHILedj7LjDnqSq0SQCCy,https://api.spotify.com/v1/audio-analysis/3HHILedj7LjDnqSq0SQCCy,201640,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Air,Aurora Beach,0.0882,0.011,2,-34.088,1,0.0467,0.95,0.919,0.0751,0.037,166.529,audio_features,5bUPABNEXAE2XjRHvQVJoz,spotify:track:5bUPABNEXAE2XjRHvQVJoz,https://api.spotify.com/v1/tracks/5bUPABNEXAE2XjRHvQVJoz,https://api.spotify.com/v1/audio-analysis/5bUPABNEXAE2XjRHvQVJoz,193895,5
Disney,37i9dQZF1DX8C9xQcOrE6T,Cliffside,Aurora Beach,0.409,0.00789,7,-39.7,1,0.0475,0.913,0.922,0.0899,0.225,118.024,audio_features,039xzKjVgqdnmoUOCXuEI2,spotify:track:039xzKjVgqdnmoUOCXuEI2,https://api.spotify.com/v1/tracks/039xzKjVgqdnmoUOCXuEI2,https://api.spotify.com/v1/audio-analysis/039xzKjVgqdnmoUOCXuEI2,199703,4
Disney,37i9dQZF1DX8C9xQcOrE6T,In the Meantime,Aurora Beach,0.0702,0.0111,2,-30.491,1,0.0421,0.987,0.871,0.353,0.0838,75.499,audio_features,4hw5JkACx9hIurDO5av3Mu,spotify:track:4hw5JkACx9hIurDO5av3Mu,https://api.spotify.com/v1/tracks/4hw5JkACx9hIurDO5av3Mu,https://api.spotify.com/v1/audio-analysis/4hw5JkACx9hIurDO5av3Mu,204444,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Ice,Aurora Beach,0.14,0.0202,4,-32.856,1,0.0445,0.973,0.949,0.171,0.038,69.29,audio_features,365womtjUopRTVrtA1hJ8G,spotify:track:365womtjUopRTVrtA1hJ8G,https://api.spotify.com/v1/tracks/365womtjUopRTVrtA1hJ8G,https://api.spotify.com/v1/audio-analysis/365womtjUopRTVrtA1hJ8G,208073,5
Disney,37i9dQZF1DX8C9xQcOrE6T,Exist for Love,AURORA,0.423,0.36,9,-9.97,1,0.0284,0.782,0.0032,0.0811,0.258,145.744,audio_features,4Quej1XuIGPLXvGWg4QA5J,spotify:track:4Quej1XuIGPLXvGWg4QA5J,https://api.spotify.com/v1/tracks/4Quej1XuIGPLXvGWg4QA5J,https://api.spotify.com/v1/audio-analysis/4Quej1XuIGPLXvGWg4QA5J,252717,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Sure Thing,Miguel,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,audio_features,0JXXNGljqupsJaZsgSbMZV,spotify:track:0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV,195373,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Sky Walker (feat. Travis Scott),Miguel,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965,audio_features,5WoaF1B5XIEnWfmb5NZikf,spotify:track:5WoaF1B5XIEnWfmb5NZikf,https://api.spotify.com/v1/tracks/5WoaF1B5XIEnWfmb5NZikf,https://api.spotify.com/v1/audio-analysis/5WoaF1B5XIEnWfmb5NZikf,259333,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Girl With The Tattoo Enter.lewd,Miguel,0.372,0.239,6,-11.314,0,0.0296,0.856,0.000175,0.168,0.127,113.451,audio_features,1eUGmzzvahJjOSWgDHuRlv,spotify:track:1eUGmzzvahJjOSWgDHuRlv,https://api.spotify.com/v1/tracks/1eUGmzzvahJjOSWgDHuRlv,https://api.spotify.com/v1/audio-analysis/1eUGmzzvahJjOSWgDHuRlv,102813,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Adorn,Miguel,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,audio_features,25cUhiAod71TIQSNicOaW3,spotify:track:25cUhiAod71TIQSNicOaW3,https://api.spotify.com/v1/tracks/25cUhiAod71TIQSNicOaW3,https://api.spotify.com/v1/audio-analysis/25cUhiAod71TIQSNicOaW3,193147,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel,0.461,0.653,6,-8.617,1,0.327,0.158,0.0,0.197,0.588,81.628,audio_features,1m8WpLYXEiNVZchsWEcCSy,spotify:track:1m8WpLYXEiNVZchsWEcCSy,https://api.spotify.com/v1/tracks/1m8WpLYXEiNVZchsWEcCSy,https://api.spotify.com/v1/audio-analysis/1m8WpLYXEiNVZchsWEcCSy,322000,1
Disney,37i9dQZF1DX8C9xQcOrE6T,waves - Tame Impala Remix,Miguel,0.529,0.894,2,-3.599,1,0.0412,0.308,5.38e-06,0.254,0.543,108.024,audio_features,3lB0GMiI5KxDbTOG8V3bOx,spotify:track:3lB0GMiI5KxDbTOG8V3bOx,https://api.spotify.com/v1/tracks/3lB0GMiI5KxDbTOG8V3bOx,https://api.spotify.com/v1/audio-analysis/3lB0GMiI5KxDbTOG8V3bOx,253347,4
Disney,37i9dQZF1DX8C9xQcOrE6T,All I Want Is You (feat. J. Cole),Miguel,0.776,0.603,5,-5.696,1,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,audio_features,5VA4Ispp52EA1sOqzMz3Av,spotify:track:5VA4Ispp52EA1sOqzMz3Av,https://api.spotify.com/v1/tracks/5VA4Ispp52EA1sOqzMz3Av,https://api.spotify.com/v1/audio-analysis/5VA4Ispp52EA1sOqzMz3Av,295920,4
Disney,37i9dQZF1DX8C9xQcOrE6T,How Many Drinks?,Miguel,0.379,0.608,0,-7.011,0,0.134,0.00311,0.000614,0.248,0.241,81.822,audio_features,5ctk3VJoHoURSiwkCJn2bf,spotify:track:5ctk3VJoHoURSiwkCJn2bf,https://api.spotify.com/v1/tracks/5ctk3VJoHoURSiwkCJn2bf,https://api.spotify.com/v1/audio-analysis/5ctk3VJoHoURSiwkCJn2bf,272987,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Ahora Te Puedes Marchar,Luis Miguel,0.78,0.877,6,-3.683,0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,audio_features,1uKjQoh8JZj9ryuYRhpd7E,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/tracks/1uKjQoh8JZj9ryuYRhpd7E,https://api.spotify.com/v1/audio-analysis/1uKjQoh8JZj9ryuYRhpd7E,191973,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Banana Clip,Miguel,0.638,0.708,1,-5.342,0,0.0754,0.0973,0.0,0.177,0.606,84.978,audio_features,6xagjcywpcyNFghafZPQJv,spotify:track:6xagjcywpcyNFghafZPQJv,https://api.spotify.com/v1/tracks/6xagjcywpcyNFghafZPQJv,https://api.spotify.com/v1/audio-analysis/6xagjcywpcyNFghafZPQJv,201627,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Waiting for Life,LaChanze,0.499,0.237,11,-14.834,1,0.0652,0.849,1.58e-06,0.351,0.494,83.506,audio_features,0hP7Pn2sOD5uTmBHqfa0uv,spotify:track:0hP7Pn2sOD5uTmBHqfa0uv,https://api.spotify.com/v1/tracks/0hP7Pn2sOD5uTmBHqfa0uv,https://api.spotify.com/v1/audio-analysis/0hP7Pn2sOD5uTmBHqfa0uv,207800,4
Disney,37i9dQZF1DX8C9xQcOrE6T,It's a Sign,LaChanze,0.606,0.497,0,-7.876,0,0.167,0.72,0.0,0.299,0.74,125.533,audio_features,4XX01rQV687m5gvEZK1EkA,spotify:track:4XX01rQV687m5gvEZK1EkA,https://api.spotify.com/v1/tracks/4XX01rQV687m5gvEZK1EkA,https://api.spotify.com/v1/audio-analysis/4XX01rQV687m5gvEZK1EkA,188840,4
Disney,37i9dQZF1DX8C9xQcOrE6T,Forever Yours,LaChanze,0.317,0.124,3,-16.225,0,0.0346,0.866,1.01e-05,0.19,0.157,82.575,audio_features,3XeA0eebwrw4hZorPktQBN,spotify:track:3XeA0eebwrw4hZorPktQBN,https://api.spotify.com/v1/tracks/3XeA0eebwrw4hZorPktQBN,https://api.spotify.com/v1/audio-analysis/3XeA0eebwrw4hZorPktQBN,276373,3
Disney,37i9dQZF1DX8C9xQcOrE6T,Last Dance,LaChanze,0.435,0.801,3,-5.991,1,0.0655,0.177,0.0,0.18,0.0399,126.065,audio_features,3iVurkxcR2Dver8svVUpTk,spotify:track:3iVurkxcR2Dver8svVUpTk,https://api.spotify.com/v1/tracks/3iVurkxcR2Dver8svVUpTk,https://api.spotify.com/v1/audio-analysis/3iVurkxcR2Dver8svVUpTk,183107,4
